dominant_biome,air,andesite,cave_air,clay,deepslate,diamond_ore,diorite,dirt,granite,grass_block,gravel,kelp_plant,lava,moss_block,sand,seagrass,short_grass,stone,tall_seagrass,tuff,water
beach,68498,944,0,82,12650,1,978,779,728,61,470,0,0,32,560,0,0,9294,0,615,1021
river,67408,1384,0,299,12783,0,1220,348,766,20,202,0,0,192,165,28,4,8313,26,1222,2686
beach,66918,1076,0,509,12729,0,1036,388,902,0,612,0,199,106,722,4,12,8301,4,956,1900
ocean,65950,1298,0,842,14250,0,926,886,347,0,428,184,45,18,453,16,6,8498,12,894,1890
ocean,65857,545,0,826,13896,0,1036,385,1380,0,376,207,0,0,56,28,0,8539,18,1175,2793
ocean,65817,971,0,753,13708,0,1195,170,880,0,457,134,0,0,0,28,0,8197,38,1530,3314
ocean,66248,682,0,531,14019,0,757,248,456,0,963,27,0,110,19,40,22,9121,32,995,2930
ocean,69946,914,0,1193,10336,0,637,0,1157,0,732,152,0,591,0,20,42,7773,20,46,3208
ocean,67812,1486,0,521,11258,0,943,68,564,0,524,28,0,325,0,17,39,4742,14,1257,7310
ocean,66027,1290,0,715,13831,0,1225,130,1073,0,801,0,2,64,0,25,26,6659,18,1175,4099
ocean,66586,779,0,897,12628,5,902,124,789,0,749,0,216,168,0,24,29,8012,14,1182,4041
ocean,66415,544,0,808,12349,0,715,354,1277,0,389,0,854,58,0,22,9,7835,22,1239,4278
ocean,65998,1092,0,495,12366,0,681,229,477,0,494,0,1067,23,0,36,4,7000,34,1515,5727
ocean,66019,931,102,842,13972,0,693,153,1034,0,643,255,197,31,0,17,15,6961,18,762,4487
ocean,67211,1194,0,987,12302,0,809,179,818,0,425,181,137,131,212,21,9,5092,12,907,6512
beach,66598,1039,0,1015,11999,0,1297,293,856,0,254,22,62,15,903,15,5,8995,14,1663,1194
ocean,66564,944,0,1057,13009,0,1319,672,831,1,481,97,0,163,382,34,27,7626,40,1006,2766
ocean,65867,1001,0,894,13845,0,552,993,1455,130,400,18,0,10,90,7,5,6801,8,1150,3909
ocean,65421,422,0,722,14182,0,1000,687,1486,256,292,0,0,40,0,0,16,11283,0,1227,33
ocean,67690,855,0,935,11671,0,435,495,1361,197,302,0,0,264,0,1,39,10788,14,1075,607
ocean,66525,403,0,1105,13031,0,1130,478,179,0,699,0,0,65,0,26,26,7162,26,1319,4493
ocean,65792,1091,0,1148,14537,0,1026,258,462,0,459,39,0,0,0,37,0,7016,38,1104,4216
ocean,66031,1473,0,886,14304,0,664,228,895,0,609,343,0,0,0,22,0,6860,24,922,3910
ocean,66592,692,0,719,12418,0,724,457,1178,0,504,447,224,138,0,30,0,7600,20,1595,3784
ocean,68010,602,0,416,10805,0,973,410,1141,0,745,329,104,41,36,29,0,7663,32,443,3446
ocean,69147,1378,0,662,9780,0,320,154,1017,0,430,365,153,0,3,12,0,7163,14,767,4138
deep_ocean,66762,720,0,924,9798,0,894,44,1040,0,719,233,0,0,0,17,0,6458,54,1043,5028
deep_ocean,66742,1135,0,576,10373,0,527,436,576,0,709,0,0,0,12,9,0,4267,56,997,8228
deep_ocean,65803,749,0,844,14096,9,813,56,854,0,536,0,0,0,0,9,0,3854,78,1028,8572
deep_ocean,66879,638,0,1187,12366,0,800,273,494,0,717,70,0,168,0,11,0,5389,52,867,7298
deep_cold_ocean,66404,993,0,529,12574,0,576,299,295,0,568,345,0,155,0,2,14,5193,30,1831,7312
deep_cold_ocean,71680,567,0,980,7590,0,511,380,973,8,555,346,287,631,0,3,38,4129,32,543,7764
deep_cold_ocean,70882,875,0,1080,8332,0,46,83,331,0,564,287,757,740,40,6,48,3538,42,483,8959
deep_cold_ocean,67423,1203,0,885,12615,0,108,139,563,0,367,0,283,164,0,16,27,5117,80,759,7459
deep_cold_ocean,66938,1284,0,1299,12460,0,375,164,733,0,364,0,14,195,0,8,24,4701,50,900,7739
deep_cold_ocean,68945,362,0,1195,10391,0,817,109,622,0,528,0,0,157,0,4,11,3031,60,1083,9919
deep_cold_ocean,67649,57,0,826,11539,0,356,94,157,0,402,0,0,206,0,7,47,4101,76,562,11198
deep_cold_ocean,66543,637,0,540,13213,0,635,4,220,0,323,100,0,224,0,4,45,3422,38,418,10497
deep_cold_ocean,66020,990,0,1039,12599,0,399,284,422,0,484,133,0,0,7,0,0,3408,22,1213,9843
deep_cold_ocean,66551,713,0,345,13164,1,22,263,1095,0,480,111,18,234,7,8,17,4714,88,1388,8003
deep_cold_ocean,65792,741,0,817,13494,0,653,195,737,0,643,303,0,0,0,7,0,5208,50,1463,7099
deep_cold_ocean,65792,171,0,801,13968,0,339,131,453,0,944,270,0,0,0,9,0,6957,58,1054,6290
deep_cold_ocean,65855,361,0,568,13974,5,895,310,662,0,903,408,0,2,0,8,1,5620,38,1441,6070
deep_cold_ocean,66245,1062,0,629,13687,0,416,93,1051,0,719,307,0,77,0,10,12,5736,86,836,6228
deep_cold_ocean,67716,711,0,709,11977,0,299,118,780,0,445,0,0,216,0,8,0,6219,48,1477,6542
deep_cold_ocean,67668,1613,0,670,11123,1,709,3,981,0,787,0,0,495,0,5,71,5514,54,977,6441
deep_cold_ocean,66820,504,0,223,13705,4,896,259,556,0,747,0,0,183,0,5,91,5645,82,557,6977
deep_cold_ocean,66478,289,0,462,14202,0,719,214,1062,0,628,0,0,83,0,12,31,5224,50,659,7181
deep_cold_ocean,66547,768,0,489,13671,0,0,101,701,0,721,0,0,187,10,9,49,6106,92,967,6753
deep_cold_ocean,66742,875,0,545,12861,0,615,409,644,0,889,202,0,430,1,4,85,6873,42,963,4873
deep_cold_ocean,67397,565,0,440,12878,0,1012,381,831,0,472,179,0,328,0,6,56,5305,50,712,6492
deep_cold_ocean,67088,459,0,624,11683,0,1096,247,1345,0,520,12,15,141,14,8,30,7231,46,858,5718
deep_cold_ocean,65792,724,0,658,13990,0,1025,150,286,0,520,0,1,0,1,11,0,7215,54,1327,5532
deep_cold_ocean,65792,731,0,600,14044,0,520,65,1084,0,321,0,0,0,0,2,0,5588,38,1348,6466
deep_cold_ocean,65792,400,0,516,14001,0,490,123,1152,0,477,0,0,0,2,7,0,6885,48,931,6054
deep_cold_ocean,66368,884,0,409,13336,0,1010,140,121,0,589,0,0,8,0,7,0,7621,64,1125,5597
deep_cold_ocean,67625,1344,0,650,12306,1,798,303,991,0,508,31,0,184,0,7,11,6338,58,915,5103
deep_cold_ocean,65859,638,0,1307,13960,0,150,409,555,0,583,304,0,8,0,3,0,7083,48,583,5600
deep_cold_ocean,66062,797,0,882,14344,0,192,266,812,0,629,230,0,0,0,8,0,5099,74,756,6934
deep_cold_ocean,66275,551,0,559,13058,0,229,96,266,0,464,0,0,80,0,8,21,2108,50,1527,11141
deep_cold_ocean,66315,947,0,502,13661,0,303,44,50,0,653,0,0,22,0,6,6,4131,80,1459,9184
deep_cold_ocean,66963,1102,0,771,11893,0,608,114,627,0,784,0,6,457,0,4,79,4949,42,1441,7231
deep_cold_ocean,66813,512,0,690,12779,0,898,314,532,0,652,195,60,191,0,9,11,5678,68,911,6895
deep_cold_ocean,67164,521,0,740,12416,0,695,279,634,0,608,213,350,75,26,2,12,4934,20,820,6721
deep_cold_ocean,69643,531,0,252,10253,0,716,128,900,0,482,152,337,452,1,9,94,3027,38,810,7718
deep_cold_ocean,68662,969,0,417,9065,2,864,322,343,0,436,182,1580,673,0,13,64,5569,42,733,7124
deep_cold_ocean,69700,755,0,313,9143,0,582,418,592,3,544,126,1495,513,160,9,7,4873,6,627,7320
cold_ocean,69439,997,0,349,10192,0,894,963,615,177,469,0,6,253,31,1,5,9216,2,1467,1696
cold_ocean,68913,940,0,233,10392,0,1052,321,1372,61,470,0,0,252,242,22,25,9524,8,1650,1582
cold_ocean,68783,919,0,537,11802,0,1406,201,956,0,399,0,18,131,0,22,0,7617,14,979,3420
cold_ocean,70055,739,0,734,10081,0,1075,728,242,0,691,0,258,263,75,24,4,9204,30,446,2465
cold_ocean,68369,965,0,849,12090,0,712,97,1020,0,650,0,6,199,12,13,15,8597,12,769,2797
cold_ocean,67332,709,0,433,13083,0,404,651,533,0,511,288,0,97,263,14,26,9216,12,1413,2164
cold_ocean,66013,781,0,620,14958,1,110,1149,459,0,429,135,0,0,188,29,0,9232,14,598,2479
cold_ocean,66166,1146,0,770,14118,0,1144,1046,1260,0,205,0,0,0,203,29,0,7116,12,1286,2722
cold_ocean,66105,816,0,429,14559,0,1129,864,1310,0,468,0,0,0,334,12,0,7751,8,749,2642
cold_ocean,66518,1004,0,536,13235,0,977,387,759,0,818,201,0,0,107,14,0,8037,18,1607,2920
cold_ocean,66597,824,0,476,13549,0,926,468,761,0,786,111,0,135,102,27,24,9003,30,1083,2233
cold_ocean,66004,1223,0,547,13329,0,349,225,1371,0,883,0,0,0,0,22,0,8666,26,1524,3039
cold_ocean,65798,968,0,666,13532,1,1221,279,500,0,604,0,0,0,0,17,0,8407,18,1254,3914
cold_ocean,65792,814,0,633,14310,0,817,109,443,0,940,0,0,0,0,24,0,6827,18,1050,5476
cold_ocean,65852,1118,0,515,14293,0,922,337,637,0,462,0,5,5,0,22,0,4629,12,1175,7305
cold_ocean,66782,947,0,421,12934,0,994,290,587,0,701,0,0,55,29,23,1,6953,16,1128,5353
cold_ocean,67483,1404,0,295,10402,0,987,756,966,0,341,282,0,319,305,13,41,7542,16,1581,3572
cold_ocean,66049,515,0,516,13586,0,1176,862,1085,0,353,240,0,115,318,18,13,7691,20,1166,3168
cold_ocean,66279,373,0,506,14614,0,524,861,857,0,223,45,0,93,186,24,32,7086,24,687,4611
cold_ocean,66881,273,0,693,12820,2,642,449,665,0,415,143,6,99,51,23,26,5392,24,1497,6933
cold_ocean,67919,608,0,901,12216,0,551,270,584,0,481,302,56,306,0,16,10,5882,18,684,6321
cold_ocean,66953,759,0,749,12993,0,1321,428,563,0,384,67,188,194,70,21,2,8375,28,865,3222
cold_ocean,66576,1044,0,550,14221,0,740,360,475,0,276,0,122,50,54,12,0,9304,16,840,2527
cold_ocean,68030,1238,0,363,12860,0,607,428,768,14,447,0,385,39,186,12,0,6024,22,1142,3457
cold_ocean,68844,613,0,314,13151,0,181,130,580,3,638,0,0,163,4,19,0,3039,14,891,8722
cold_ocean,67039,272,0,541,13812,0,1173,239,910,0,342,0,149,47,0,17,0,5439,16,778,6359
cold_ocean,67994,513,0,559,13739,0,553,55,17,1,263,0,0,35,0,17,3,2518,22,1394,9630
cold_ocean,66762,392,0,114,13867,0,545,437,862,0,479,0,0,136,70,13,3,4270,10,789,8563
cold_ocean,67357,652,0,110,13572,0,1216,851,994,0,203,0,114,0,570,26,0,7769,20,849,2890
cold_ocean,67788,607,0,59,12056,5,752,1003,1166,0,315,0,639,0,177,13,0,6842,8,1477,4388
cold_ocean,66205,763,0,0,13520,0,1296,68,794,0,426,0,500,0,7,27,0,7814,22,1349,4434
cold_ocean,66177,1663,0,0,13625,0,895,125,543,0,608,0,1538,0,0,19,0,7409,10,722,3896
cold_ocean,67447,526,0,0,12663,3,1208,145,1049,0,722,125,78,0,7,11,0,7226,16,961,4331
cold_ocean,66634,581,0,0,13043,0,556,17,1220,0,787,0,116,0,0,14,0,7833,18,789,5672
cold_ocean,67352,1680,0,0,12644,0,1072,195,543,0,547,0,0,0,10,16,0,7030,16,1200,4991
cold_ocean,66010,1271,0,0,14661,0,698,209,936,7,799,96,0,0,13,6,0,5558,8,1180,5806
forest,65417,1328,0,0,14708,0,884,427,504,67,636,64,0,0,0,10,3,8090,14,1007,3848
forest,65742,1233,0,0,13816,0,1170,392,697,70,562,0,0,0,0,0,2,9597,0,1103,2546
forest,64065,1511,0,0,14016,0,870,188,1240,247,70,0,0,0,0,0,6,12662,0,1439,6
forest,63930,1273,0,0,12584,0,1596,507,1439,251,568,0,111,0,0,0,9,12382,0,1773,0
forest,63731,1516,0,0,12926,0,1017,776,1081,251,600,0,413,0,0,0,2,13170,0,980,0
forest,61557,1274,141,0,14029,0,1140,1150,1493,250,722,0,0,0,0,0,3,13305,0,1290,0
forest,62809,1622,69,0,12988,1,1135,939,1207,250,655,0,1,0,0,0,5,13592,0,1190,2
forest,61328,1544,0,0,12709,0,1226,999,1166,249,445,0,0,0,0,0,5,15616,0,1307,0
forest,61329,886,0,0,13301,0,970,1323,1035,257,412,0,0,0,0,0,7,15696,0,1269,323
plains,65564,961,78,0,14996,0,1225,960,515,297,207,0,1,0,0,0,18,10553,0,735,881
plains,66477,808,0,0,14432,5,507,601,863,255,371,0,24,0,0,0,47,10888,0,981,851
plains,67645,695,0,0,13550,0,1247,677,758,256,461,0,0,0,0,0,57,10969,0,829,1
plains,68575,409,0,0,11854,0,1703,710,844,248,402,0,0,0,0,0,56,10895,0,1199,236
plains,66708,755,0,4,14204,0,1386,588,1280,217,563,0,0,0,51,0,36,10583,0,440,200
plains,66096,1178,0,28,13905,0,317,649,1312,32,555,0,12,0,75,0,5,10125,0,1077,1855
river,66034,488,7,12,14268,0,1033,582,805,14,1068,0,91,0,126,27,3,10011,24,779,1879
plains,65840,669,4,0,15474,0,1344,488,968,57,789,0,18,0,374,1,22,9818,4,893,459
plains,69685,1397,0,0,10651,0,1135,923,975,254,480,0,6,0,6,0,63,10310,0,1068,1
plains,73716,998,0,0,7556,0,1546,709,988,256,193,0,151,0,0,0,61,9873,0,843,204
plains,64831,1113,0,0,12586,0,1281,921,1365,256,279,0,0,0,0,0,37,12311,0,1225,0
plains,64543,1110,0,0,12991,0,899,1409,991,255,725,0,87,0,0,0,57,11997,0,1031,0
plains,64855,1118,0,0,13909,0,1201,1333,1318,256,563,0,136,0,0,0,54,11459,0,915,25
plains,64523,1699,0,0,13493,0,1217,870,774,206,424,0,0,0,0,0,36,12097,0,1512,249
plains,64420,939,0,0,14069,0,874,683,974,257,495,0,26,0,0,0,49,13161,0,1143,28
plains,64319,1014,0,0,15001,0,1537,586,1398,254,402,0,119,0,0,0,66,11336,0,1015,155
plains,64242,1356,0,0,13494,0,1571,728,597,251,424,0,0,0,0,0,41,12031,0,1631,717
plains,64267,1966,63,0,13872,0,819,1112,697,256,362,0,0,0,0,0,41,12530,0,1016,8
plains,70447,1066,0,0,12195,0,608,1119,1004,256,449,0,0,0,0,0,51,8986,0,765,192
plains,77172,720,0,0,7142,0,1107,1057,1412,250,83,0,0,0,0,0,67,7345,0,549,412
plains,72354,899,0,0,11170,0,925,1176,926,256,578,0,0,0,0,0,54,8076,0,843,22
plains,66981,1643,0,0,15346,0,1129,1225,633,256,943,0,0,0,0,0,64,8417,0,525,0
plains,65576,874,0,0,14566,3,1514,1347,900,256,610,0,0,0,0,0,79,10335,0,1097,0
plains,67302,567,0,0,13041,0,1036,1076,1113,256,474,0,0,0,0,0,62,10383,0,1819,0
plains,68014,1113,0,0,12303,0,947,1118,1036,256,786,0,0,0,0,0,62,10138,0,1411,0
plains,66014,1533,0,0,13437,0,992,1319,658,259,231,0,0,0,0,0,33,12015,0,737,0
plains,64320,1379,0,0,14305,1,660,1155,1296,256,768,0,0,0,0,0,31,11519,0,1455,0
plains,63764,939,156,0,14239,0,1580,1089,1086,256,625,0,0,0,0,0,69,11972,0,1235,0
plains,63808,1619,117,0,13665,0,1080,1190,1242,256,428,0,0,0,0,0,51,12640,0,954,0
plains,63266,587,20,0,15206,0,918,861,1181,255,480,0,0,0,0,0,54,13146,0,1058,0
forest,62966,1446,0,0,15501,0,1558,901,1263,250,536,0,0,0,0,0,15,11383,0,775,0
forest,64541,707,18,0,13724,0,1010,868,1642,250,582,0,74,0,0,0,14,12070,0,1245,0
forest,65896,1716,171,0,13829,0,925,696,1082,253,523,0,37,0,0,0,10,10964,0,691,1
forest,63949,1290,71,0,13913,4,924,868,844,250,745,0,0,0,0,0,5,12754,0,884,41
forest,65137,641,50,0,12341,0,995,651,1824,251,240,0,20,0,0,0,4,13092,0,1179,239
forest,66081,1001,0,0,11416,4,809,1157,872,252,470,0,85,0,0,0,10,11651,0,805,1940
birch_forest,63207,873,0,0,13059,0,923,1149,795,249,447,0,364,0,0,0,8,11207,0,963,2437
birch_forest,64761,1253,71,0,11084,0,1125,978,1080,242,650,0,295,0,0,0,9,9554,0,523,2983
birch_forest,65609,889,3,0,12371,0,1271,708,396,251,343,0,301,0,0,0,23,9307,0,1157,3167
birch_forest,68820,1089,0,0,12083,2,852,1019,1228,251,404,0,80,0,0,0,8,9369,0,1380,175
birch_forest,66793,779,0,0,13087,0,1261,990,685,250,550,0,0,0,0,0,17,10313,0,1730,276
birch_forest,67079,775,0,0,12548,0,1403,949,1745,242,316,0,0,53,40,0,5,10969,0,559,96
birch_forest,66714,1231,0,181,11775,0,609,517,1140,157,431,0,0,65,383,0,3,12604,0,853,0
birch_forest,65298,1418,0,47,14303,0,1319,876,946,226,556,0,0,0,65,0,10,10613,0,918,195
river,66175,561,0,203,13540,0,1812,369,487,71,479,0,0,47,205,2,6,10585,2,1471,943
river,66240,834,0,484,13558,0,1328,410,1655,0,508,0,35,275,381,27,40,8588,28,686,1811
beach,66050,1057,0,604,13838,0,1087,483,942,0,321,52,11,6,699,0,2,8112,0,1494,2035
ocean,65841,912,0,933,13968,0,1187,254,1148,0,444,209,0,0,145,28,0,8335,20,707,3075
ocean,65794,1086,0,588,13518,0,946,169,1348,0,920,88,0,0,0,21,0,7408,18,1354,3867
ocean,67002,1234,0,415,13345,0,752,108,949,0,588,0,0,287,0,21,35,7831,24,653,3845
ocean,72309,435,0,776,7070,0,996,111,727,0,562,0,0,531,0,18,57,6414,32,301,6685
ocean,72547,527,0,1108,6770,0,925,0,289,0,560,155,0,299,0,35,10,3439,28,418,10041
ocean,69376,447,0,477,9719,0,369,79,252,0,516,225,5,307,0,29,30,3767,28,848,10631
ocean,67263,1239,0,810,11883,0,380,227,854,0,551,0,19,399,52,36,62,6166,24,1378,5706
ocean,66848,1075,0,1394,11928,0,990,198,1168,0,501,0,195,207,0,20,20,6996,18,1327,4245
ocean,67212,1146,0,628,10773,0,1409,218,743,0,584,0,0,153,0,3,11,7764,0,1379,5179
dark_forest,67582,1252,56,600,12973,0,989,704,1081,95,478,89,2,90,62,12,22,7519,8,695,2661
dark_forest,67627,411,0,739,11645,5,469,792,682,118,445,35,149,176,304,0,21,7563,0,1585,4035
beach,67993,1176,0,700,10958,0,729,189,675,1,528,0,9,418,1066,0,84,9633,0,1083,56
dark_forest,68056,860,0,1045,11101,0,787,845,682,125,356,0,149,481,513,0,54,9558,0,1280,165
beach,65596,1300,0,515,14458,0,1183,305,954,0,522,0,0,37,979,0,10,9631,0,695,276
beach,65887,1575,0,533,13817,0,1112,714,737,46,318,0,0,104,457,10,12,10054,10,842,595
ocean,71491,830,0,539,7589,2,605,678,670,186,356,24,0,341,21,13,37,9708,2,1081,2876
ocean,68169,1275,0,924,9871,0,1235,1092,1334,253,316,0,1,362,0,0,55,8787,0,1505,1679
ocean,65444,1079,0,874,13606,0,1503,617,1222,162,634,0,0,50,71,4,5,9320,4,1185,1175
ocean,66392,1010,0,651,11856,0,919,151,704,0,566,0,0,0,6,20,0,7587,18,950,4141
ocean,66154,694,0,1376,13094,0,1360,286,524,0,473,0,0,0,9,54,0,7017,38,1295,4487
ocean,65863,892,98,693,13798,0,446,299,1194,0,876,111,0,0,20,18,0,7154,26,1220,4440
ocean,66378,682,0,1002,13308,0,272,475,1393,0,727,250,61,3,0,14,0,6930,16,1147,4497
ocean,66413,1501,0,1230,12117,0,971,258,992,0,630,262,50,0,0,32,0,6496,28,1329,4267
ocean,65942,866,0,997,13155,0,489,268,1251,0,525,274,0,0,0,24,0,6427,18,1255,4940
ocean,67074,391,0,850,9954,0,1168,182,736,0,718,144,0,0,0,17,0,5516,38,962,6784
deep_ocean,67617,1293,0,578,8738,0,159,52,276,0,506,0,0,0,0,8,0,3614,12,909,10275
deep_ocean,66864,725,0,1276,11544,0,22,30,506,0,386,0,5,87,0,5,7,5405,64,903,8001
deep_ocean,66531,426,0,1056,12943,0,485,136,575,0,589,134,12,166,0,14,5,6195,50,972,6978
deep_cold_ocean,68095,364,0,906,11330,0,1022,5,844,0,620,308,32,382,0,5,29,4965,42,992,7180
deep_cold_ocean,74690,484,0,595,4530,0,707,100,632,0,445,180,196,704,0,5,72,4423,54,271,8967
deep_cold_ocean,76877,55,0,387,3894,4,322,94,411,0,281,176,803,447,0,9,25,4183,60,389,8797
deep_cold_ocean,69404,257,0,729,9906,0,413,151,924,3,545,0,390,377,15,7,41,4464,88,1104,8328
deep_cold_ocean,68302,222,0,737,11093,0,456,166,984,0,791,0,125,346,0,7,66,4877,44,1081,7813
deep_cold_ocean,68466,277,0,1132,10355,0,838,58,934,0,491,0,0,509,0,6,35,4525,52,1328,8094
deep_cold_ocean,66321,870,0,638,12982,0,707,211,593,0,649,0,0,87,0,3,1,4537,28,1087,8525
deep_cold_ocean,65883,582,0,488,13842,0,344,298,941,0,390,0,0,12,1,12,5,3830,74,931,9671
deep_cold_ocean,66299,222,0,845,13318,0,945,177,615,0,670,0,10,14,0,5,4,3650,38,1166,9330
deep_cold_ocean,66168,325,0,283,14299,0,46,379,54,0,591,2,11,46,5,5,0,4843,44,1092,9110
deep_cold_ocean,65792,1090,0,388,14191,0,1031,256,702,0,661,348,0,0,0,7,0,4888,64,807,6941
deep_cold_ocean,65843,334,0,734,14186,0,769,260,955,0,958,358,0,0,0,5,0,5760,40,996,5826
deep_cold_ocean,66499,930,0,182,12472,0,578,0,1222,0,954,256,0,312,0,3,17,6265,44,1327,6008
deep_cold_ocean,66520,895,0,452,13639,0,1087,61,1021,0,639,0,0,302,21,6,19,5258,40,621,6582
deep_cold_ocean,66078,1159,0,670,13875,0,762,18,771,0,772,0,1,20,0,4,2,6247,66,1245,5604
deep_cold_ocean,68374,1148,0,681,11625,1,768,311,470,0,994,0,0,464,0,2,94,5937,34,489,5700
deep_cold_ocean,69500,577,0,584,10144,0,779,26,604,0,770,0,0,359,1,8,14,6125,78,1316,6185
deep_cold_ocean,66836,1219,0,803,12321,0,587,78,959,0,434,0,0,135,0,7,12,5659,20,1491,6645
deep_cold_ocean,66686,634,0,832,12250,0,564,212,546,0,649,0,0,161,0,8,19,7212,66,1735,5658
deep_cold_ocean,66394,1238,0,360,13626,0,380,168,533,0,821,189,0,59,1,7,8,8355,62,1174,3733
deep_cold_ocean,66079,890,0,37,13850,1,566,43,408,0,772,78,53,97,0,11,7,6245,48,1546,6471
deep_cold_ocean,65829,724,0,624,14293,1,959,353,836,0,542,0,159,0,6,6,0,6734,64,735,5317
deep_cold_ocean,65792,1266,0,226,14226,0,658,302,1476,0,774,0,1,0,0,4,0,6702,64,939,4775
deep_cold_ocean,65852,749,0,812,13312,4,310,340,412,0,365,0,112,0,0,3,0,7356,22,1257,5698
deep_cold_ocean,66267,415,0,384,14538,0,919,144,553,0,499,0,0,0,0,5,0,6185,88,741,5175
deep_cold_ocean,65813,1316,0,744,14823,0,488,247,324,0,319,0,1,0,0,4,0,6010,78,747,4627
deep_cold_ocean,65804,809,0,775,13687,0,421,120,1384,0,213,0,0,19,0,4,0,6605,40,1050,5478
deep_cold_ocean,65801,720,0,386,14657,0,677,185,259,0,740,263,0,14,0,4,0,6793,30,1066,5492
deep_cold_ocean,67297,945,0,589,12060,0,583,237,247,0,612,231,0,234,0,11,35,6887,80,1592,5233
deep_cold_ocean,67092,799,0,503,11363,0,615,294,355,0,459,223,0,126,0,2,20,6639,76,999,5749
deep_cold_ocean,65909,497,0,562,13458,0,917,61,326,0,1123,152,0,0,1,8,0,6405,64,1569,5874
deep_cold_ocean,66175,267,0,719,14034,0,360,171,414,0,441,0,0,0,4,4,0,3293,50,994,9114
deep_cold_ocean,65860,1061,43,916,13630,0,1086,195,379,0,780,0,0,0,0,9,0,6306,60,925,6051
deep_cold_ocean,66693,357,0,627,14167,0,692,166,231,0,396,0,0,24,9,10,1,7139,50,664,5812
deep_cold_ocean,66320,419,0,720,12835,0,880,84,897,0,762,0,229,16,0,4,6,7096,58,1315,5536
deep_cold_ocean,66866,635,0,485,12822,0,643,85,792,0,470,0,223,174,4,5,38,6788,70,748,6301
deep_cold_ocean,66756,73,0,369,12316,0,1213,335,898,0,525,0,134,668,20,5,112,5345,54,1111,7155
deep_cold_ocean,68988,796,0,904,10069,1,340,45,1077,0,615,266,186,263,0,8,18,5910,42,1054,6631
deep_cold_ocean,70538,1268,0,770,9343,0,765,966,834,0,481,106,68,409,203,7,47,6468,96,479,4182
cold_ocean,70777,985,0,456,9616,0,1044,872,1145,11,469,0,7,198,283,12,0,9810,24,729,659
cold_ocean,69587,800,0,808,10232,0,1621,500,1049,23,374,0,0,282,283,16,3,10000,10,855,723
cold_ocean,69866,1092,0,287,10286,3,1159,379,802,0,490,0,10,326,78,10,1,9753,14,803,1816
cold_ocean,72443,757,0,320,8063,0,1351,275,1089,0,360,0,85,689,126,18,65,8530,10,388,2421
cold_ocean,73034,820,0,751,6629,0,1240,344,750,0,486,0,0,868,0,18,87,8096,18,614,3126
cold_ocean,71046,1114,0,489,9368,0,667,815,771,0,476,0,0,371,192,14,39,8797,24,495,2410
cold_ocean,66449,1046,0,210,14758,0,904,441,742,0,651,74,1,0,10,30,0,8362,16,930,2572
cold_ocean,65871,1220,0,843,14446,0,1422,607,415,0,353,0,0,0,115,8,0,7258,12,1090,3563
cold_ocean,65932,1461,0,523,13672,0,528,409,505,0,703,51,0,0,293,16,0,8259,18,1744,3130
cold_ocean,66456,360,0,550,14089,0,1224,240,352,0,477,354,0,120,15,13,30,8649,28,815,3294
cold_ocean,66799,793,0,175,13495,0,1366,656,506,0,666,117,11,81,59,13,12,9513,14,785,2088
cold_ocean,66031,985,0,427,14771,0,957,301,335,0,736,0,39,5,0,18,0,9258,24,758,2577
cold_ocean,65804,2096,0,552,13861,0,738,249,875,0,715,0,0,0,7,22,0,7302,36,1248,3641
cold_ocean,65804,559,0,536,13719,0,858,211,368,0,709,0,0,0,0,14,0,6151,8,1084,7221
cold_ocean,65924,969,0,315,12948,1,254,299,913,0,613,0,0,38,3,21,0,5979,16,778,8173
cold_ocean,66393,791,0,572,13365,0,273,356,902,0,526,0,0,28,21,33,0,6362,14,1463,6123
cold_ocean,66518,674,0,743,13132,0,668,761,589,0,310,54,22,1,313,29,0,6554,14,1068,5063
cold_ocean,66324,663,0,496,13825,0,379,779,836,0,620,171,0,116,271,11,3,6040,10,784,5361
cold_ocean,66985,483,0,554,13116,0,958,579,1112,0,155,84,0,35,282,20,8,3281,20,1392,7966
cold_ocean,66369,928,0,591,12845,0,256,294,575,0,302,100,5,49,0,20,1,2603,6,1600,10637
cold_ocean,67772,1077,0,516,10983,0,69,237,398,0,445,453,5,348,0,5,34,3718,14,1464,9630
cold_ocean,66776,770,0,505,12657,0,1325,605,804,0,445,284,3,93,93,15,37,7041,10,1414,4228
cold_ocean,66728,1841,0,575,13961,0,1123,812,626,0,579,17,0,279,131,15,1,7344,10,604,2275
cold_ocean,66754,833,0,350,14475,0,1053,890,1327,0,607,109,0,22,250,20,3,7240,18,1053,1743
cold_ocean,67735,1201,0,221,11876,0,1224,794,489,0,936,255,12,275,301,20,7,7994,26,1602,2064
cold_ocean,68791,347,0,784,11443,0,910,163,390,0,313,0,514,79,40,26,31,6484,14,1424,5466
taiga,67099,811,0,438,13213,0,863,418,696,48,397,0,84,104,65,0,4,9156,0,941,2128
cold_ocean,67674,972,0,96,11964,0,559,264,526,0,565,0,96,170,29,9,37,8598,4,1135,3080
cold_ocean,67943,607,0,147,13023,0,516,115,900,8,328,0,0,7,70,24,0,5695,22,1632,6264
cold_ocean,67381,873,0,116,13638,1,920,581,1408,0,602,0,126,0,95,26,0,6973,26,687,3747
cold_ocean,73504,848,0,92,6540,0,922,775,893,0,409,0,422,0,227,17,0,6630,16,789,5231
