,ID,Gender,Race,Age,Age_Group,Income,Credit_Score,Loan_Amount,Employment_Type,Education_Level,Citizenship_Status,Language_Proficiency,Disability_Status,Criminal_Record,Zip_Code_Group,Loan_Approved
1672,765,Male,White,21,Under 25,103058.89,667,148974,Full-time,Bachelor's,Citizen,Limited,No,No,Urban Professional,Denied
1673,3636,Female,White,19,Under 25,62980.53,620,433539,Full-time,Some College,Permanent Resident,Limited,No,No,Urban Professional,Approved
1674,3134,Male,White,79,Over 60,69539.06,699,408674,Full-time,Graduate,Citizen,Fluent,No,Yes,Rural,Denied
1675,5149,Male,White,58,25-60,111372.31,710,280971,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
1676,9567,Female,White,64,Over 60,105607.56,755,372972,Full-time,Some College,Citizen,Fluent,Yes,No,High-income Suburban,Approved
1677,442,Male,Hispanic,68,Over 60,52358.76,715,202141,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
1678,4323,Male,White,57,25-60,74843.58,651,280399,Gig,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
1679,9195,Female,White,28,25-60,40167.02,696,404773,Gig,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
1680,5640,Male,Asian,38,25-60,207952.45,746,188869,Self-employed,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
1681,9022,Female,White,66,Over 60,142131.81,764,401921,Full-time,Bachelor's,Citizen,Fluent,Yes,No,High-income Suburban,Approved
1682,2409,Non-binary,White,51,25-60,35728.07,710,176637,Full-time,High School,Citizen,Limited,No,No,Working Class Urban,Denied
1683,2695,Female,White,58,25-60,65891.04,657,292317,Full-time,Bachelor's,Permanent Resident,Fluent,No,No,Rural,Approved
1684,6766,Female,Asian,66,Over 60,375158.57,757,247736,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
1685,7596,Female,White,64,Over 60,64300.96,744,415520,Full-time,Some College,Citizen,Limited,No,No,High-income Suburban,Approved
1686,3123,Male,White,28,25-60,116252.08,688,292372,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
1687,5539,Female,White,75,Over 60,112441.12,778,304002,Full-time,Some College,Citizen,Fluent,Yes,No,Urban Professional,Approved
1688,1132,Female,White,64,Over 60,170001.75,760,119707,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
1689,23,Male,Hispanic,62,Over 60,36022.25,723,112944,Full-time,Some College,Citizen,Fluent,Yes,No,Rural,Approved
1690,1666,Non-binary,White,25,25-60,142322.21,684,62687,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
1691,1211,Female,Black,71,Over 60,47335.3,693,337353,Full-time,Some College,Citizen,Fluent,Yes,No,Working Class Urban,Approved
1692,6395,Female,White,77,Over 60,94752.24,748,250212,Part-time,Graduate,Permanent Resident,Fluent,No,No,Historically Redlined,Approved
1693,77,Male,White,36,25-60,51172.28,661,306466,Self-employed,Some College,Visa Holder,Fluent,No,No,Historically Redlined,Denied
1694,9522,Male,White,32,25-60,102704.02,727,303675,Full-time,Graduate,Citizen,Fluent,No,No,Rural,Approved
1695,5820,Female,White,23,Under 25,180329.17,637,57005,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
1696,8923,Female,White,30,25-60,98410.78,732,206541,Full-time,Graduate,Citizen,Fluent,No,No,Rural,Approved
1697,7680,Male,White,38,25-60,26838.33,639,201919,Unemployed,High School,Citizen,Limited,No,No,Working Class Urban,Denied
1698,7112,Male,White,72,Over 60,121972.48,753,210874,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
1699,4296,Female,White,31,25-60,56334.72,626,216630,Full-time,Some College,Citizen,Fluent,No,No,Rural,Denied
1700,3765,Female,White,60,25-60,99712.84,710,250231,Gig,High School,Citizen,Fluent,No,No,Urban Professional,Approved
1701,1622,Female,Black,64,Over 60,53933.85,751,266160,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
1702,5649,Female,White,67,Over 60,142876.23,762,108344,Self-employed,Graduate,Permanent Resident,Fluent,No,No,Working Class Urban,Approved
1703,4193,Female,White,57,25-60,119702.11,686,156388,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
1704,758,Male,White,31,25-60,53599.84,654,265524,Full-time,Graduate,Citizen,Limited,No,No,Working Class Urban,Denied
1705,6540,Male,White,42,25-60,96158.21,760,385969,Full-time,High School,Permanent Resident,Fluent,No,No,High-income Suburban,Approved
1706,469,Female,Black,74,Over 60,224191.06,745,438106,Full-time,Graduate,Permanent Resident,Fluent,No,No,Urban Professional,Approved
1707,7626,Female,Hispanic,23,Under 25,37511.08,523,256117,Full-time,High School,Permanent Resident,Fluent,No,No,Rural,Denied
1708,1127,Female,Black,45,25-60,252799.93,731,443223,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
1709,7183,Male,Multiracial,60,25-60,63410.45,655,138989,Full-time,Some College,Citizen,Fluent,Yes,No,Rural,Denied
1710,1313,Female,Black,65,Over 60,41883.38,709,252194,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
1711,6048,Male,White,71,Over 60,111809.38,777,306900,Full-time,Graduate,Citizen,Fluent,No,No,Rural,Approved
1712,5143,Female,Hispanic,65,Over 60,22622.5,634,265539,Full-time,Some College,Citizen,Limited,No,No,Rural,Denied
1713,251,Female,White,25,25-60,123893.85,738,439308,Self-employed,High School,Citizen,Fluent,No,No,Urban Professional,Approved
1714,1157,Female,White,44,25-60,148298.93,734,51280,Part-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
1715,6185,Female,Multiracial,82,Over 60,92365.09,800,216033,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
1716,2312,Female,Hispanic,68,Over 60,96284.82,813,134908,Gig,High School,Visa Holder,Fluent,No,No,Urban Professional,Approved
1717,6290,Male,White,38,25-60,105391.51,712,440894,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
1718,9047,Female,White,80,Over 60,58650.95,728,377988,Part-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
1719,4689,Male,Native American,70,Over 60,44532.79,717,440200,Full-time,Some College,Citizen,Limited,No,No,Working Class Urban,Denied
1720,2156,Female,Hispanic,54,25-60,167334.61,746,415997,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
1721,4572,Female,White,45,25-60,87270.98,784,316360,Full-time,Graduate,Citizen,Limited,No,No,Urban Professional,Approved
1722,6398,Male,White,49,25-60,64238.91,684,241610,Part-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Approved
1723,5351,Non-binary,Hispanic,81,Over 60,93190.55,736,365021,Full-time,Some College,Citizen,Limited,No,No,High-income Suburban,Approved
1724,7211,Male,White,78,Over 60,60825.25,714,209773,Unemployed,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Approved
1725,1210,Non-binary,White,18,Under 25,114993.62,697,137110,Full-time,Graduate,Citizen,Fluent,Yes,No,Historically Redlined,Approved
1726,1661,Male,Hispanic,55,25-60,36026.63,709,53457,Full-time,High School,Citizen,Fluent,No,No,Historically Redlined,Approved
1727,2710,Female,White,82,Over 60,163585.41,766,80557,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
1728,4558,Female,Black,23,Under 25,121342.15,609,61402,Part-time,Graduate,Permanent Resident,Fluent,No,Yes,Urban Professional,Denied
1729,8548,Male,Asian,53,25-60,210795.69,691,420413,Self-employed,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
1730,9909,Female,White,51,25-60,41749.91,678,258444,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
1731,2772,Female,White,44,25-60,317072.15,703,53964,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
1732,3283,Female,White,41,25-60,158377.13,683,53782,Full-time,Bachelor's,Permanent Resident,Fluent,No,No,High-income Suburban,Approved
1733,1271,Male,White,49,25-60,46168.45,664,201592,Full-time,Bachelor's,Citizen,Fluent,Yes,Yes,Historically Redlined,Denied
1734,5474,Male,Multiracial,54,25-60,94152.1,751,121667,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
1735,5181,Male,White,74,Over 60,46002.71,708,207552,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
1736,6100,Male,White,79,Over 60,22423.5,648,385268,Full-time,High School,Citizen,Limited,No,No,Rural,Denied
1737,4359,Male,White,78,Over 60,126569.4,726,179212,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
1738,7086,Female,White,61,Over 60,39074.45,743,372263,Full-time,High School,Citizen,Fluent,No,No,Rural,Denied
1739,2718,Female,White,59,25-60,111823.9,742,391206,Part-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
1740,3224,Female,White,56,25-60,19464.85,587,287437,Full-time,High School,Citizen,Fluent,No,No,Rural,Denied
1741,8503,Male,Asian,40,25-60,81791.08,721,349854,Self-employed,Graduate,Citizen,Limited,No,No,Working Class Urban,Approved
1742,4443,Female,White,74,Over 60,84734.49,751,324093,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
1743,3453,Male,White,62,Over 60,50780.7,700,356771,Part-time,Some College,Citizen,Limited,No,No,Urban Professional,Denied
1744,9560,Male,White,46,25-60,71681.22,633,389169,Full-time,High School,Citizen,Limited,Yes,No,Urban Professional,Approved
1745,861,Male,White,45,25-60,69370.65,663,375824,Full-time,High School,Permanent Resident,Limited,No,No,High-income Suburban,Approved
1746,80,Female,White,70,Over 60,71081.84,717,387306,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
1747,4045,Male,White,55,25-60,158422.69,741,305335,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
1748,7602,Female,Hispanic,62,Over 60,78606.16,750,260763,Full-time,Some College,Permanent Resident,Limited,No,No,Urban Professional,Denied
1749,6866,Male,White,26,25-60,58934.76,630,212274,Full-time,High School,Citizen,Limited,No,No,Urban Professional,Denied
1750,1474,Male,White,22,Under 25,72900.21,565,156940,Full-time,Some College,Citizen,Limited,No,No,High-income Suburban,Denied
1751,541,Female,White,59,25-60,115775.13,756,445718,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
1752,6306,Female,Hispanic,32,25-60,49190.96,713,413861,Full-time,Some College,Citizen,Fluent,No,No,Rural,Approved
1753,4916,Female,Asian,20,Under 25,46809.88,586,290869,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
1754,829,Female,White,52,25-60,40395.33,678,204910,Full-time,Some College,Citizen,Fluent,Yes,No,Working Class Urban,Approved
1755,512,Non-binary,Hispanic,43,25-60,139021.37,699,194869,Part-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
1756,5796,Male,White,52,25-60,80290.21,758,341585,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
1757,3826,Male,White,79,Over 60,172222.21,810,404044,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
1758,255,Male,Hispanic,26,25-60,209270.55,751,288760,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
1759,5174,Male,Asian,54,25-60,58061.02,666,127014,Full-time,Some College,Citizen,Fluent,No,No,Historically Redlined,Denied
1760,1682,Male,Hispanic,60,25-60,129511.94,729,58243,Part-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
1761,3038,Female,Hispanic,53,25-60,54865.56,657,261624,Self-employed,Some College,Visa Holder,Fluent,Yes,No,Historically Redlined,Approved
1762,6281,Female,Hispanic,43,25-60,211770.61,746,137557,Part-time,Graduate,Citizen,Limited,No,No,Urban Professional,Approved
1763,2755,Female,Hispanic,78,Over 60,53021.22,747,350248,Full-time,High School,Citizen,Limited,No,No,Urban Professional,Approved
1764,232,Male,White,46,25-60,130636.13,703,266537,Full-time,Bachelor's,Citizen,Fluent,No,Yes,High-income Suburban,Approved
1765,7491,Female,White,68,Over 60,78231.62,741,213468,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
1766,5808,Male,White,24,Under 25,40221.63,581,140309,Part-time,Some College,Citizen,Fluent,No,No,Rural,Denied
1767,5733,Male,Multiracial,67,Over 60,205992.29,781,232416,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
1768,8850,Male,Native American,41,25-60,52401.82,674,430312,Full-time,Some College,Permanent Resident,Fluent,No,No,Working Class Urban,Denied
1769,7640,Male,White,82,Over 60,163551.42,768,215083,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
1770,3752,Male,Hispanic,68,Over 60,16775.55,663,352159,Gig,High School,Citizen,Limited,No,Yes,Rural,Denied
1771,2433,Male,White,50,25-60,147425.99,710,265879,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
1772,9062,Female,White,71,Over 60,59068.48,671,177688,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
1773,2777,Female,White,30,25-60,67318.95,694,247255,Full-time,Bachelor's,Permanent Resident,Fluent,No,No,Rural,Approved
1774,8167,Female,White,21,Under 25,40227.22,601,386445,Full-time,High School,Citizen,Fluent,No,No,Rural,Denied
1775,4295,Male,Multiracial,31,25-60,33795.35,590,209154,Full-time,Some College,Citizen,Limited,No,No,Working Class Urban,Denied
1776,3204,Female,Asian,36,25-60,92837.83,704,122386,Gig,Bachelor's,Visa Holder,Fluent,No,No,Working Class Urban,Approved
1777,8002,Male,White,24,Under 25,52630.93,622,329075,Full-time,Some College,Citizen,Fluent,No,No,Historically Redlined,Denied
1778,122,Female,White,33,25-60,39564.89,644,349871,Part-time,Some College,Citizen,Limited,No,No,Rural,Approved
1779,7620,Female,Hispanic,54,25-60,38884.94,673,284416,Full-time,High School,Citizen,Fluent,No,No,Rural,Denied
1780,3746,Female,White,59,25-60,63935.05,633,430539,Unemployed,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
1781,9262,Male,Multiracial,58,25-60,85461.44,723,406607,Part-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
1782,1562,Female,White,28,25-60,56466.4,685,95997,Part-time,Bachelor's,Citizen,Limited,No,No,Working Class Urban,Approved
1783,4712,Male,White,60,25-60,269585.61,745,340358,Full-time,Graduate,Citizen,Fluent,Yes,No,Urban Professional,Approved
1784,2765,Male,Hispanic,66,Over 60,83250.68,774,370098,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
1785,1367,Non-binary,Hispanic,50,25-60,227111.41,668,412759,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
1786,4556,Male,Asian,68,Over 60,179239.68,786,167849,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
1787,9721,Male,White,66,Over 60,126312.19,764,179253,Part-time,Some College,Permanent Resident,Fluent,No,No,High-income Suburban,Approved
1788,7447,Male,Hispanic,60,25-60,53565.18,673,444817,Full-time,Some College,Citizen,Fluent,No,No,Rural,Approved
1789,4660,Female,White,45,25-60,137686.21,725,69535,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
1790,2102,Female,White,55,25-60,53483.34,691,416159,Full-time,Some College,Citizen,Fluent,Yes,No,Working Class Urban,Denied
1791,1197,Female,Hispanic,62,Over 60,116696.49,723,351319,Full-time,Some College,Citizen,Fluent,Yes,No,High-income Suburban,Approved
1792,8563,Female,White,76,Over 60,131158.88,796,102719,Gig,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
1793,6801,Female,Asian,71,Over 60,180603.66,738,187052,Part-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
1794,906,Male,Black,49,25-60,42693.65,667,121124,Full-time,High School,Permanent Resident,Fluent,Yes,No,Working Class Urban,Denied
1795,1686,Male,Hispanic,24,Under 25,111069.78,674,422556,Full-time,Graduate,Permanent Resident,Fluent,No,No,Rural,Approved
1796,8982,Male,White,34,25-60,31563.25,580,320757,Part-time,High School,Citizen,Limited,No,No,Working Class Urban,Denied
1797,1852,Male,White,24,Under 25,44862.67,564,131017,Self-employed,High School,Citizen,Fluent,No,No,Historically Redlined,Denied
1798,9760,Female,White,68,Over 60,333172.3,843,203805,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
1799,9779,Female,White,43,25-60,45007.5,688,415595,Part-time,High School,Citizen,Fluent,No,No,Rural,Approved
1800,8687,Non-binary,White,53,25-60,35642.56,691,146792,Gig,High School,Citizen,Fluent,No,No,Historically Redlined,Approved
1801,1431,Female,Hispanic,39,25-60,45086.57,706,203164,Full-time,Some College,Permanent Resident,Fluent,No,No,Working Class Urban,Approved
1802,7755,Female,White,46,25-60,113791.73,663,442806,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
1803,3064,Male,White,34,25-60,114200.22,723,343073,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
1804,4338,Male,White,51,25-60,28215.72,569,289714,Full-time,High School,Citizen,Fluent,No,Yes,Working Class Urban,Denied
1805,8384,Male,White,18,Under 25,121166.61,670,388836,Gig,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
1806,9181,Male,White,46,25-60,59521.84,719,390304,Full-time,High School,Citizen,Limited,No,No,Urban Professional,Approved
1807,2989,Male,White,54,25-60,77232.46,697,401091,Full-time,Some College,Permanent Resident,Limited,No,No,Urban Professional,Approved
1808,9076,Male,Hispanic,73,Over 60,69567.32,705,198686,Full-time,Bachelor's,Visa Holder,Fluent,No,No,Historically Redlined,Approved
1809,6704,Female,White,67,Over 60,223897.92,759,285568,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
1810,2137,Female,Hispanic,59,25-60,122252.6,764,295646,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
1811,7564,Female,White,52,25-60,47414.55,662,138488,Part-time,Bachelor's,Citizen,Limited,No,No,Working Class Urban,Denied
1812,3433,Female,Asian,55,25-60,183913.84,680,356373,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
1813,5273,Male,Hispanic,59,25-60,253950.92,712,280838,Full-time,Bachelor's,Citizen,Fluent,Yes,No,High-income Suburban,Approved
1814,7904,Male,White,42,25-60,79115.08,654,164263,Full-time,Bachelor's,Visa Holder,Fluent,No,No,Rural,Denied
1815,9260,Female,Black,23,Under 25,81369.46,658,403697,Gig,High School,Citizen,Fluent,No,No,Urban Professional,Denied
1816,2737,Male,White,32,25-60,250010.91,737,376427,Self-employed,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
1817,1037,Male,White,59,25-60,158339.59,696,346995,Gig,High School,Permanent Resident,Fluent,No,No,High-income Suburban,Approved
1818,9496,Female,White,21,Under 25,54007.76,561,307621,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
